BRAND_ID,TOTAL_REVENUE,TOTAL_TRANS,AVG_SPEND_PER_TRANS
17446,27136596.2316,283388.6254,95.76
17447,1158069.0503,26918.8109,43.02
17448,905958.2381,441.0099,2054.28
17449,488603.194,10741.0268,45.49
17450,174344.85760000002,494.8003,352.35
17452,12140029.7154,4963.954,2445.64
17453,4017507.1932,38183.0587,105.22
17454,31822.247,126.3999,251.76
17455,8642865.0468,11918.9034,725.14
17456,54677.270599999996,310.5813,176.05
17457,2934799.1994000003,10134.8372,289.58
17458,6917.7693,149.1142,46.39
17459,1121792.9688,31438.694799999997,35.68
17460,511346.338,17177.8476,29.77
17461,248432.4267,4888.5163,50.82
17462,5988648.0917,324008.5613,18.48
17463,1232742.8861,7296.2593,168.96
17464,18347.773200000003,17.2723,1062.27
17465,183069.0728,3422.8253,53.48
17466,2513371.8797,6121.1215,410.61
17467,36810176.8415,80062.6422,459.77
17468,22724703.6785,91522.3134,248.3
17470,112554.47439999999,333.497,337.5
17471,695652.895,7668.1097,90.72
17472,1715322.8059,23434.8856,73.2
17475,919063.8532,2872.3182,319.97
17476,2122969.6178,34572.8855,61.41
17477,546497.0655,3641.5278,150.07
17478,176486.7874,1104.2712000000001,159.82
17479,28804543.7325,382197.0008,75.37
17480,4504119.5663,56871.0379,79.2
17481,452122.04589999997,763.1351,592.45
17482,35254223.2227,72470.3048,486.46
17484,2188940.7547,2670.0741,819.81
17485,372831.97609999997,12535.5446,29.74
17486,23418563.073,43092.6637,543.45
17488,591993.3328,10555.6539,56.08
17489,18378.6371,5.9419,3093.06
17490,346008.3098,1056.1625,327.61
17491,219690.6478,6351.9299,34.59
17492,6699666.436,63302.8256,105.84
17493,390478.9914,11238.4996,34.74
17494,54417.0497,91.1004,597.33
17495,2498149.2833,51505.6959,48.5
17496,1156.5641,30.227800000000002,38.26
17497,679274.4786,15160.341400000001,44.81
17498,129782042.6691,1475321.4,87.97
17499,761091.7148,8454.3918,90.02
17500,901180.8303,4685.8445,192.32
17501,5541.4675,32.9829,168.01
17502,118922.1111,910.4755,130.62
17505,175.6356,10.9737,16.01
17507,6863.4651,599.2605,11.45
17508,688018.7222,7682.195,89.56
17510,1225.1632,82.82509999999999,14.79
17511,2200225.9814,695.4526,3163.73
17514,699.9186,11.5951,60.36
17515,6639390.9322,327040.8852,20.3
17517,23677624.9562,254443.0472,93.06
17518,4372572.97,22260.8247,196.42
17520,1832535.0508,20814.0141,88.04
17521,11.3627,1.2508,9.08
17522,592125.7944,10374.3076,57.08
17523,247467379.5688,1927737.4498,128.37
17524,202996.13,482.995,420.29
17525,1295117.8099,7793.1685,166.19
17527,455601.67699999997,1756.5589,259.37
17528,3650.8343999999997,84.6276,43.14
17529,30694.8405,301.0174,101.97
17531,198.704,11.5661,17.18
17534,2493.2709999999997,8.7711,284.26
17535,1138.4655,21.1602,53.8
17537,2722499.5709,239956.3602,11.35
17538,4.6852,0.7739,6.05
17540,3637.2423,113.8294,31.95
17541,13425.123800000001,320.0469,41.95
17542,58124742.6056,607401.2044,95.69
17544,3001910.0896,3203.9555,936.94
17545,5538.4506,121.3399,45.64
17546,2240325.9685,85332.6077,26.25
17547,61029.6327,1216.1729,50.18
17548,184121.3559,3237.8049,56.87
17549,537760.9459,14536.9484,36.99
17550,5396698.1443,437355.71129999997,12.34
17551,3840105.0825,228983.2808,16.77
17552,7436.6277,86.9272,85.55
17553,3243020.6835,24255.203,133.7
17554,623301.1679,1232.5201,505.71
17556,43027.1386,1457.5506,29.52
17557,123720.3284,976.7298000000001,126.67
17558,10270372.1843,87435.8131,117.46
17559,3887874.2224,49263.3157,78.92
17560,167645.7562,8174.2413,20.51
17561,2688.5352000000003,54.2916,49.52
17562,2266169.5586,140103.836,16.17
17563,3827973.3579,3717.343,1029.76
17564,38248894.0761,807337.9589,47.38
17566,9555.626,50.2504,190.16
17567,28293749.9207,527091.9471,53.68
17571,1776750.8385,30815.348400000003,57.66
17572,342105.2461,7401.8674,46.22
17573,1918178.324,13974.9694,137.26
17574,59738712.2239,1310694.1075,45.58
17575,715028.0075,8107.7759,88.19
17576,865299.0262,9499.1832,91.09
17577,3102304.9399,71422.3939,43.44
17578,13600731.3719,195157.4391,69.69
17579,4555098.9483,41819.4966,108.92
17580,33805.1159,1881.704,17.97
17581,2304123.4261,39114.6301,58.91
17582,332756.4089,3529.987,94.27
17583,8300730.2574000005,73040.6928,113.65
17584,110723.1901,10577.3357,10.47
17585,3715772.4848,12398.956,299.68
17587,317058446.68,1088277.105,291.34
17588,8565388.005,38136.1781,224.6
17589,6464508.4601,32389.6142,199.59
17590,1447.0832,25.0383,57.79
17591,13151.173999999999,33.0383,398.06
17592,6205153.3385,103502.1984,59.95
17593,70097.9039,333.2242,210.36
17595,43912.8139,943.0377,46.57
17597,17470.643,13.0698,1336.72
17599,15489.9359,112.1773,138.08
17600,1932.1518999999998,37.0295,52.18
17601,41306.9899,1376.0836,30.02
17603,3343.4816,27.7262,120.59
17604,42590.0877,233.159,182.67
17605,912203.6745,3222.4894,283.07
17607,749.6752,14.2344,52.67
17608,1157918.7781,793.3102,1459.6
17610,72860001.2094,869546.2298,83.79
17611,3182938.804,27111.56,117.4
17612,18697.9968,341.54290000000003,54.75
17613,36805.5717,255.63840000000002,143.98
17615,9666.2821,197.4479,48.96
17616,124504.39600000001,747.7559,166.5
17617,51559.1182,668.5155,77.12
17618,491710.1007,7732.7505,63.59
17620,1280548.0062,26531.2583,48.27
17621,18579.3141,49.0933,378.45
17622,37354.3431,736.114,50.75
17623,6078602.1081,54662.0734,111.2
17624,88398.5438,653.6022,135.25
17625,1022505.3101,19728.9169,51.83
17626,28611.4872,191.1092,149.71
17627,1009079.046,10436.4961,96.69
17628,1932.1338,8.545,226.11
17629,18446.0594,131.879,139.87
17631,1171780.144,3866.9858,303.02
17633,82942.9785,1063.904,77.96
17635,13380681.193500001,60011.1788,222.97
17636,11246479.3032,38008.1069,295.9
17637,1029308.0716,7213.4524,142.69
17639,173277.7696,357.5187,484.67
17640,58943.3942,104.0357,566.57
17641,2050432.3127,28451.280899999998,72.07
17642,4157538.1934,18345.8127,226.62
17643,4093802.1341,3417.0677,1198.05
17644,22845382.7993,355699.6444,64.23
17645,496430.8644,5191.0046,95.63
17646,926901.4809,23619.3304,39.24
17647,1336921.173,17629.650999999998,75.83
17648,31321353.8649,91441.7631,342.53
17649,177927200.0559,424786.6709,418.86
17650,1362780.2487,49439.3904,27.56
17652,576294609.3003,2108537.116,273.31
17654,347730.21869999997,2241.2901,155.15
17655,1964397.3006,25730.8119,76.34
17656,19460370.1512,79736.9897,244.06
17657,10860166.9671,60066.4708,180.8
17658,659086.7595,16460.5927,40.04
17659,15429095.374400001,279970.7679,55.11
17660,127960232.9261,3680343.1431,34.77
17661,6424.9241999999995,100.562,63.89
17662,4036272.8527,72473.0324,55.69
17663,31904.2078,813.3945,39.22
17664,4939744.6999,53640.6059,92.09
17666,133533.9026,3340.972,39.97
17667,37051.2908,239.6491,154.61
17668,204664.4308,4942.1254,41.41
17669,78028.10399999999,1868.6397,41.76
17671,121.3151,10.6633,11.38
17674,1110893.416,35653.2616,31.16
17675,15154.3012,100.8235,150.31
17677,201497.0966,2194.0574,91.84
17678,27448608.5077,1296197.5246000001,21.18
17679,231592.432,12148.3979,19.06
17680,23620111.844,83809.8566,281.83
17681,2930542.8081,13712.7999,213.71
17682,31421224.1688,123086.0983,255.28
17683,7887332.0628,61143.2465,129.0
17684,367462867.4558,2760944.5736,133.09
17685,18937503.8647,68212.2068,277.63
17686,79252294.6003,1191969.1956,66.49
17687,128052804.8054,719712.315,177.92
17688,59410.5753,559.5613,106.17
17689,7569946.478,66676.5833,113.53
17690,64179134.4103,185724.6399,345.56
17691,26603263.9679,339466.6048,78.37
17692,61663.9158,441.5507,139.65
17695,12863525.667,54544.48,235.84
17696,51635090.9803,508369.6324,101.57
17697,375137.1437,699.0862,536.61
17698,40533.4168,79.00319999999999,513.06
17700,17280108.5683,127713.5716,135.3
17702,667976.6994,35454.5701,18.84
17703,58155489.8725,195923.8393,296.83
17705,1507846.1572,4697.3026,321.0
17707,10521087.571,85132.5968,123.58
17709,36808170.2527,312821.6167,117.67
17710,6397260.7763,37844.6887,169.04
17711,35161287.3169,291325.3489,120.69
17712,4078437.9438,8051.2934,506.56
17713,2597197.057,10297.4166,252.22
17714,10039.6117,13.4014,749.15
17715,12104.586800000001,88.77629999999999,136.35
17718,263108.7326,10945.9132,24.04
17719,26096091.9814,398257.7931,65.53
17720,19706.685699999998,223.34120000000001,88.24
17722,28545.7724,26.9421,1059.52
17723,6451.9493,56.2601,114.68
17724,9490.6855,197.13389999999998,48.14
17725,168.9955,7.1508,23.63
17726,385266.6762,12880.6367,29.91
17727,54565.2877,819.7265,66.57
17728,16705.7405,324.4334,51.49
17729,2589.6683000000003,128.1135,20.21
17731,18614.6676,254.9944,73.0
17733,569712.7756,29347.608200000002,19.41
17734,142978.52,5360.1546,26.67
17735,67758.3946,2650.7451,25.56
17738,83547.6173,3252.8476,25.68
17739,545972.2154,4760.9546,114.68
17740,8536973.6178,60421.4134,141.29
17741,119485.4495,613.0384,194.91
17745,295343.8711,26769.4074,11.03
17748,334753.5824,1373.3337,243.75
17749,198.7901,146.0615,1.36
17750,2533818.3066000002,16122.7858,157.16
17751,94740.887,62.1598,1524.15
17752,47299.371,85.82169999999999,551.14
17753,59156.0989,2905.5573,20.36
17754,19648191.2093,328744.7914,59.77
17755,120467.39379999999,22.060499999999998,5460.77
17756,53164.8592,123.5983,430.14
17758,929567.948,5418.3288,171.56
17759,1224106.0161,9268.5288,132.07
17760,23845515.8052,313726.6329,76.01
17761,188.0772,0.8023,234.42
17762,3257536.5149,43095.6064,75.59
17763,4995.989,56.7472,88.04
17764,30004.1205,672.6437,44.61
17766,11882.8075,84.6701,140.34
17767,16183.9988,33.0062,490.33
17768,52914030.3257,374735.8566,141.2
17769,11073040.867,29827.1635,371.24
17771,1092754.5714,5312.3118,205.7
17772,1656049.6683,4659.0028,355.45
17773,114647.4731,457.186,250.77
17775,106359.0837,559.8691,189.97
17776,28236.653299999998,78.4464,359.95
17777,1428150.0067,6226.9583,229.35
17778,7152.4785,35.354299999999995,202.31
17779,12693.3761,143.7557,88.3
17780,1663.9774,20.6246,80.68
17781,22184.294700000002,163.0791,136.03
17783,127965.1697,298.5782,428.58
17785,173061.2429,576.6159,300.13
17786,23460.3463,181.6453,129.15
17787,30717.0086,80.63839999999999,380.92
17789,468809.4031,1852.6609,253.05
17790,690091.9576,1147.9138,601.17
17791,17.4256,4.7574,3.66
17792,55601.3869,520.6563,106.79
17793,125863.1883,456.077,275.97
17794,23446.285,93.4919,250.78
17795,4135265.4288,95327.3217,43.38
17821,749174.903,870.6951,860.43
17849,30740660.456100002,237620.8102,129.37
17850,988552.6007,5842.508,169.2
17852,282068.9091,1867.6529,151.03
17864,1576983.7134,17840.4444,88.39
17868,924837.4076,16630.4765,55.61
17885,11980.5466,165.2933,72.48
17909,2003150.0705,125490.9906,15.96
17945,1332899.8007,93691.5576,14.23
18014,4558018.158,29822.9875,152.84
18153,447537.3115,164.6382,2718.31
18427,122597.4489,98.71770000000001,1241.9
18435,5463298.8675,42351.1028,129.0
18452,201707.3567,68.0645,2963.47
18455,17301.359,22.0768,783.69
18480,224090.4406,2500.5960999999998,89.61
18490,5948.5237,87.7628,67.78
18551,3846968.3847,12603.2802,305.24
18606,425803.5148,1444.6533,294.74
18607,6.7106,0.6254,10.73
18617,189.4215,2.1402,88.51
18634,123338.7347,3641.2297,33.87
18637,333967.072,8190.809,40.77
18644,7081851.43,21792.1805,324.97
18650,486574.3543,5512.4303,88.27
18654,93440784.256,1188366.7959,78.63
18655,540940.4146,43663.3116,12.39
18656,1970331.1418,10973.2036,179.56
18657,6632.6572,11.5388,574.81
18658,13287091.2004,74879.3288,177.45
18659,148.8726,1.3161,113.12
18660,3863344.411,16702.0469,231.31
18661,1416356.0671,1079.5617,1311.97
18662,786725.3937,10528.6788,74.72
18663,469322.7631,4327.6648,108.45
18664,129937.2331,2762.2115,47.04
18665,24027689.3954,711458.8438,33.77
18666,6946.9595,32.6003,213.09
18667,2408125.5043,9972.7918,241.47
18668,376478963.6846,1262433.0121,298.22
18669,46652028.7079,327361.4261,142.51
18670,2380194.2713,5409.1249,440.03
18671,10854134.0058,521277.7454,20.82
18672,1097809.134,15933.3904,68.9
18673,83131183.8424,185857.4351,447.28
18674,563532.2917,289.5676,1946.12
18675,19958.0661,425.5244,46.9
18676,222428.6239,1322.5555,168.18
18677,17752094.9795,405435.1974,43.79
18678,16504.6451,50.3936,327.51
18679,277999.75419999997,822.1326,338.14
18680,45968.6523,595.6695,77.17
18681,46210.551100000004,1249.6009999999999,36.98
18683,118048781.2157,765995.653,154.11
18687,1250259.7622,11683.5154,107.01
18690,44.766,1.3625,32.86
18693,19575.9382,499.4151,39.2
18694,3962378.4819,42143.1969,94.02
18696,3156887.2886,5318.4442,593.57
18701,160442.7934,2030.7803,79.01
18704,257666.0887,162.5709,1584.95
18712,789308.4899,6131.7555,128.72
18713,11762.0188,83.39099999999999,141.05
18714,665.8108,10.5912,62.86
18717,49061.4259,1191.9298000000001,41.16
18719,14226.0071,356.5916,39.89
18722,160330.6853,1337.6482,119.86
18728,230480.1463,4041.0548,57.03
18735,13754.0358,111.2888,123.59
18736,51915.1824,391.1032,132.74
18740,39377.261,249.9775,157.52
18741,3968.5885,19.2359,206.31
18742,2804240.5994,17818.9826,157.37
18748,940.9048,8.817,106.71
18751,8457.7232,92.7218,91.22
18753,15010.1897,217.0383,69.16
18756,329943.499,1148.1839,287.36
18757,2358345.9777,36465.4256,64.67
18759,6276940.1102,173588.5781,36.16
18760,3596.9236,60.9664,59.0
18761,1540284.3621,10078.9837,152.82
18762,2291.9914,32.8882,69.69
18763,189314.6372,5480.1494,34.55
18764,1320.825,22.257,59.34
18765,1478882.6069,4863.1524,304.1
18767,4067.7672000000002,31.3824,129.62
18768,9205.4934,201.9404,45.59
18769,153875.6707,1490.3031,103.25
18770,527.5892,30.4435,17.33
18772,23087.442600000002,302.1476,76.41
18773,3604251.1226,41502.2741,86.84
18774,1331302.9087,16896.8121,78.79
18775,8289.7156,174.1358,47.6
18776,1261142.587,29286.6127,43.06
18782,131.494,3.5446999999999997,37.1
18784,721525.9677,3579.6178,201.57
18785,136440.62089999998,184.5932,739.14
18786,456851.2624,17048.2175,26.8
18787,1784124.399,17729.368000000002,100.63
18788,4883.3725,111.2719,43.89
18791,80802.006,810.7003,99.67
18792,60270.0797,978.4680999999999,61.6
18793,3282334.9447,16561.0891,198.2
18794,676373.706,8124.5498,83.25
18795,2748.1331,667.5364999999999,4.12
18796,201849.1673,411.6902,490.29
18797,3404581.4447,7041.5794,483.5
18798,1240955.7919,1097.7189,1130.49
18800,129028.2121,6756.3234,19.1
18804,2010598.4298999999,13569.1517,148.17
18805,2894041.3564,82598.7157,35.04
18806,1540.3600000000001,1.4416,1068.51
18807,7297.3047,57.6472,126.59
18809,274579.9078,6880.2717999999995,39.91
18810,66616.7291,1310.8338,50.82
18811,626194.0776,4652.1909,134.6
18835,78701.9603,780.4735000000001,100.84
18860,34530.9946,77.5539,445.25
18861,32416.691499999997,139.9906,231.56
18866,32560926.1812,351095.609,92.74
18869,3563192.7134000002,18480.9493,192.8
18874,2012295.1157,17758.7654,113.31
18877,138253.81279999999,573.619,241.02
18878,6049481.3069,24349.5123,248.44
18896,1835444.821,32052.3371,57.26
18897,6866898.5117,25700.582,267.19
18899,403295.7111,5857.3256,68.85
18901,5252.794,112.9122,46.52
18902,6273.6181,27.637900000000002,226.99
18903,409631.5463,22802.213,17.96
18904,42494.6823,1303.0533,32.61
18905,19863.046299999998,1227.7167,16.18
18906,274879.7659,3027.9211999999998,90.78
18907,7346376.5822,113225.2947,64.88
18909,476300.3001,1460.5816,326.1
18910,105518.522,1533.9964,68.79
18911,184559.6037,3562.5316,51.81
18914,335787.1499,1393.9857,240.88
18915,157387.2361,3566.1329,44.13
18916,26117.4625,375.5349,69.55
18917,32556.814599999998,483.7749,67.3
18920,14424.8374,66.1936,217.92
18921,116222.1655,2893.2646,40.17
18922,448917.7669,3545.5685,126.61
18923,115499.9108,2824.1019,40.9
18924,66030.1763,794.4522,83.11
18925,93488.4755,2585.0672,36.16
18926,2113.7756,26.2868,80.41
18927,85823.5431,1063.9228,80.67
18928,1005105.175,11788.6654,85.26
18929,21708.2101,96.1805,225.7
18931,441.6891,3.6539,120.88
18932,20948210.094,130547.9743,160.46
18933,73036.8823,754.1578,96.85
18934,7696.8097,15.729000000000001,489.34
18936,2512014.7097,20412.1496,123.06
18937,9578847.3211,247729.6925,38.67
18970,2763.5538,43.9529,62.88
18974,889079.8998,18801.6723,47.29
19017,396965.3101,2668.4787,148.76
19019,470891.7249,2928.2631,160.81
19042,670992.034,2155.8299,311.25
19107,6093531.6513,5985.5728,1018.04
19138,5615.3671,73.45609999999999,76.45
19176,446313.7427,4278.5859,104.31
19198,897168.1461,1474.0621,608.64
19215,1947465.4741,5683.712,342.64
19275,2181779.7418,1354.1588,1611.17
19279,346463.6032,2226.384,155.62
19305,465697.8483,1037.9086,448.69
19320,254615.0295,5422.9818,46.95
19322,514615.3768,7623.282200000001,67.51
19393,3731185.8815,28703.7178,129.99
19397,10957879.2319,181716.626,60.3
19464,100030.9564,609.0359,164.24
19514,16540133.305,149608.474,110.56
19519,80060.9677,454.6939,176.08
19521,1810107.8482,11123.4087,162.73
19522,3703281.3028,3094.9002,1196.58
19523,104119.39630000001,762.2646,136.59
19524,281177.7889,3791.3304,74.16
19528,7774.4768,50.6748,153.42
19529,2282196.2229,27106.4884,84.19
19530,2557.3526,5.7481,444.9
19531,780346.4475,4390.6829,177.73
19532,4917.0042,108.3644,45.37
19533,183320.9858,1033.2407,177.42
19534,4581.3145,19.723,232.28
19535,4500.9964,3.3523,1342.66
19536,823936.645,5379.6979,153.16
19537,106833.9997,1338.8456,79.8
19539,3567.442,62.8886,56.73
19541,3674.8292,37.123599999999996,98.99
19542,29781.2827,211.7939,140.61
19543,3033.1445,23.1636,130.94
19544,682510.0474,10895.5852,62.64
19545,443071.1037,1385.5725,319.77
19546,172135.4724,1880.3992,91.54
19547,7347.2386,115.2946,63.73
19548,19605.162,415.0036,47.24
19549,300864.4755,4111.1973,73.18
19550,1861.342,53.7037,34.66
19551,90874.3477,703.3137,129.21
19552,1368647.0697,7405.3278,184.82
19554,17777.2598,475.9627,37.35
19556,553.8976,4.304399999999999,128.68
19558,279.0206,4.9047,56.89
19559,86511.6939,430.5305,200.94
19560,1535041.2581,10666.3128,143.91
19562,2023.7356,14.8518,136.26
19563,32576.0993,1443.7955,22.56
19564,9305.894400000001,176.8145,52.63
19566,3110540.0768,46726.8351,66.57
19567,399864.2133,7854.5781,50.91
19571,4024240.8591,107558.0517,37.41
19572,6418.654399999999,51.973,123.5
19573,68568.3974,1342.2791,51.08
19575,18024.2241,398.4086,45.24
19576,386948.086,3307.0038,117.01
19577,16147.1862,10.1194,1595.67
19578,27274.3734,311.18,87.65
19579,173435.9724,2710.2981,63.99
19580,17652.449,311.6273,56.65
19581,115819.526,4173.0261,27.75
19582,156096.2166,1809.6394,86.26
19584,1182.1834000000001,46.3731,25.49
19585,88632.4782,1776.2471,49.9
19586,896.0913,3.2602,274.86
19587,49685.6082,160.4865,309.59
19588,31492.7341,313.7341,100.38
19589,56205.8115,898.1092,62.58
19590,7136.340200000001,195.0922,36.58
19591,63819.5931,1889.2861,33.78
19592,16718.7309,413.39639999999997,40.44
19593,234095.2127,4345.2894,53.87
19594,20.7483,0.6954,29.84
19595,23532.4688,1852.5852,12.7
19596,7051.5408,16.119899999999998,437.44
19597,181529.7028,3894.8291,46.61
19598,1895013.88,31477.2624,60.2
19599,4733.4173,63.786500000000004,74.21
19600,37203.592000000004,777.8549,47.83
19601,44044.624,340.4203,129.38
19604,833.9363,25.3628,32.88
19605,62.4848,0.66,94.67
19607,119434.9569,227.0786,525.96
19608,11626.213,17.7482,655.06
19609,2195.4689,14.099300000000001,155.71
19610,2943.1228,7.2606,405.36
19611,42069.7947,347.57640000000004,121.04
19612,1988.645,20.7331,95.92
19613,1476.0659,1.5957,925.03
19614,128.8,5.5692,23.13
19615,83948.3177,899.1116,93.37
19616,7183.2031,58.2119,123.4
19617,4336.8906,83.6029,51.87
19619,2264.5364,8.2728,273.73
19620,13962.679,38.1843,365.67
19621,77653.735,248.6046,312.36
19622,12330.7915,84.0465,146.71
19623,34927.8284,137.9818,253.13
19624,2284.6702,14.842,153.93
19625,16638.1951,131.1198,126.89
19626,256.0249,6.4787,39.52
19629,747.5332000000001,9.1157,82.01
19630,63266.1345,815.046,77.62
19632,696.8552999999999,45.5191,15.31
19633,271.8609,15.4234,17.63
19634,1185.7137,154.7053,7.66
19635,182060.476,913.4652,199.31
19636,16259.1683,162.9532,99.78
19637,352.8026,1.8358,192.18
19638,1714500.5042,6939.8447,247.05
19640,38522.7967,8206.7304,4.69
19641,648192.8602,2223.8919,291.47
19642,41652.418,108.37819999999999,384.32
19644,35.5148,3.9589,8.97
19647,6773.9364,61.9231,109.39
19648,497.4162,2.8359,175.4
19649,36676.9755,122.6365,299.07
19650,180167.0757,1639.2762,109.91
19651,13088.8412,90.2562,145.02
19652,896729.9313,1990.1522,450.58
19653,4847.5152,66.79990000000001,72.57
19655,37033.971099999995,71.28999999999999,519.48
19657,387706.1367,1128.8597,343.45
19658,13726.443800000001,88.7163,154.72
19663,2597979.5601,8376.7029,310.14
19664,31917.629,279.8642,114.05
19665,12515200.976400001,114761.8766,109.05
19669,1291406.1181,2421.5702,533.29
19672,423472.9187,2686.2118,157.65
19675,31161.164099999998,192.3774,161.98
19677,39276.0654,66.9021,587.07
19679,10222089.0048,292734.4459,34.92
19680,2616500.5216,8207.002700000001,318.81
19681,465.2802,1.9749,235.6
19682,1799.2610000000002,26.6859,67.42
19684,5646.5293,135.6025,41.64
19685,1971004.6253,4474.893,440.46
19686,1472940.5502,2543.3627,579.13
19689,4566286.1503,11293.3418,404.33
19690,32111.6597,4930.5558,6.51
19691,1819.5491000000002,14.6634,124.09
19692,28054.5699,1426.1154,19.67
19693,406883.3647,58467.7789,6.96
19694,164.4764,2.7264,60.33
19695,430716.03979999997,7727.526,55.74
19696,35.3702,0.5605,63.1
19697,2311.4225,126.8042,18.23
19698,16626.331299999998,289.3332,57.46
19699,6413.7172,165.0989,38.85
19700,1923112.5746,7573.0049,253.94
19701,574259.6228,13195.8421,43.52
19703,681836.6605,6671.5954,102.2
19704,674280.4274,20833.0171,32.37
19705,44626.7216,1308.5738000000001,34.1
19706,207.6667,9.2339,22.49
19707,43790.7526,871.0762,50.27
19708,272276.3493,3997.3592,68.11
19709,8108.8826,366.4292,22.13
19710,19929.2008,954.1788,20.89
19711,554881.3004,12372.708,44.85
19712,61162.7207,124.3276,491.95
19714,85078.3823,4516.9057,18.84
19715,10830.972099999999,94.0033,115.22
19716,2706757.243,16170.7855,167.39
19717,1152.7227,111.3879,10.35
19719,5056.9732,341.2909,14.82
19721,179305.2715,2907.5072,61.67
19723,370.8408,2.2999,161.24
19724,23736.3823,650.0233,36.52
19725,1608.728,32.7807,49.08
19726,89873.3216,24.5168,3665.79
19728,190186.72269999998,2364.2566,80.44
19729,24567.2422,101.1483,242.88
19730,605249.9497,815.6692,742.03
19731,12462.0759,217.9069,57.19
19732,372575.0606,2195.9793,169.66
19733,7728.4783,160.017,48.3
19734,3444171.7396,10205.1557,337.49
19735,112600.9466,3852.9731,29.22
19736,96346.5003,2227.167,43.26
19737,589.2804,3.9538,149.04
19738,809543.6835,16644.4849,48.64
19739,53040.325,1167.5053,45.43
19741,625383.5475,12279.8451,50.93
19742,158108.9891,2738.646,57.73
19743,8.6496,2.6768,3.23
19745,27418.354,369.648,74.17
19747,112396.6875,752.1177,149.44
19749,7182.377,146.0963,49.16
19750,143827.3955,975.3347,147.46
19752,21972.289099999998,637.8189,34.45
19753,55856.6538,1213.0439000000001,46.05
19754,164506.1276,1422.5956,115.64
19755,438656.8998,9350.5482,46.91
19756,429562.8797,4322.1282,99.39
19757,445791.3084,3919.8277,113.73
19758,1881940.179,18216.4306,103.31
19760,462625.9493,3415.9038,135.43
19761,17717.217,88.6855,199.78
19762,635818.2411,2320.9894,273.94
19763,6275.9621,89.7705,69.91
19765,2517.6672,50.8303,49.53
19766,855487.1372,928.5592,921.31
19768,10347.4537,385.8729,26.82
19769,368497.3273,2385.7515,154.46
19770,206655.3409,1431.3088,144.38
19773,46602.905,163.4082,285.19
19774,75341.2252,602.2516,125.1
19775,1249000.2319,15446.732899999999,80.86
19776,592659.3978,6721.468,88.17
19777,172418.7677,316.9256,544.04
19779,233499.93039999998,1811.1059,128.93
19780,387963.8523,15185.4343,25.55
19781,49422.5313,77.1424,640.67
19783,17928.26,35.559200000000004,504.18
19784,99801.72559999999,920.7158,108.4
19786,11321.658300000001,13.9816,809.75
19787,111794.5637,252.42690000000002,442.88
19788,214524.6617,309.16,693.9
19789,21280.9853,91.79690000000001,231.83
19790,170228.7814,297.54699999999997,572.11
19792,11986.8359,156.0536,76.81
19793,880.8941,131.8718,6.68
19795,42868.66330000001,439.6979,97.5
19798,385.2476,51.8964,7.42
19799,110991.7604,405.793,273.52
19803,2882142.6333,38064.6503,75.72
19804,5964053.246,256223.6373,23.28
19805,136060.3731,459.6472,296.01
19806,605926.4533,2953.0586,205.19
19807,28751.0744,613.3296,46.88
19808,118142.8823,1371.3608,86.15
19809,13125.1965,131.2815,99.98
19810,2040.4818,62.9899,32.39
19811,39653.8801,233.4699,169.85
19812,32251.6775,323.585,99.67
19813,129784.6157,763.2282,170.05
19816,23077.6584,274.3379,84.12
19817,61470.711500000005,159.2669,385.96
19818,31885.942300000002,205.9495,154.82
19819,35456.9337,99.0496,357.97
19821,3011.7216,29.3274,102.69
19822,3161.2998000000002,28.0938,112.53
19823,2189.4784,37.6599,58.14
19825,5651.5275,23.488100000000003,240.61
19826,10672.4473,96.5012,110.59
19827,90394.9185,414.9683,217.84
19828,2208.0961,3.5751000000000004,617.63
19831,12822.3609,47.1716,271.82
19834,2551542.6428,11138.671,229.07
19837,122251.3747,868.0273,140.84
19838,665.8515,2.0,332.93
19839,44.9628,2.1624,20.79
19840,62721.0881,145.3759,431.44
19842,56231.9219,1198.7484,46.91
19843,49187.8293,414.362,118.71
19844,11665.9338,238.3808,48.94
19856,530.6704,1.9819,267.76
19857,1499.313,8.1067,184.95
19859,129857.1032,1274.6561,101.88
19862,234.837,20.8145,11.28
19864,67886.1766,242.5931,279.84
19872,217.49699999999999,3.502,62.11
19874,57414.8874,259.1459,221.55
19875,17206.235500000003,52.0143,330.8
19876,108307.6452,1879.5197,57.63
19878,805.6216,129.3971,6.23
19882,241.6114,3.8044,63.51
19887,2098.3204,117.5004,17.86
19889,59268.397600000004,40.8678,1450.25
19892,2696310.5524,9817.9413,274.63
19893,4391913.4411,56634.8219,77.55
19894,1049.8109,100.5039,10.45
19895,127.9974,4.9657,25.78
19897,527188.3475,1395.1674,377.87
19900,1338205.6978,1521.0795,879.77
19901,804593.2709,287.1188,2802.3
19902,6184.6721,255.4562,24.21
19905,37654.2909,368.2226,102.26
19906,463108.6919,1922.7866,240.85
19907,692.4281,1.2702,545.13
19908,20514006.1727,87890.1418,233.41
19909,737619.5784,6806.7543000000005,108.37
19910,60544.358,773.6092,78.26
19911,14389.6442,461.9352,31.15
19912,3428676.0299,43985.5095,77.95
19914,11112973.0144,75285.9759,147.61
19915,79081948.1556,127875.8211,618.43
19916,38125275.1921,666543.2952,57.2
19917,42465689.8223,1231634.7098,34.48
19919,637.1754,2.5721,247.73
19920,3998.5784,79.8961,50.05
